TABLA	CAMPO	TIPO_CODIGO	TIPO_DATO	LONGITUD	ESCALA	NULLABLE	POSICION	DESCRIPCION
PRESUP25	PRESUP09	27	DOUBLE PRECISION	8	0	NO	10	 Presupuesto para el mes 9
PRESUP25	PRESUP10	27	DOUBLE PRECISION	8	0	NO	11	 Presupuesto para el mes 10
PRESUP25	PRESUP11	27	DOUBLE PRECISION	8	0	NO	12	 Presupuesto para el mes 11
PRESUP25	PRESUP12	27	DOUBLE PRECISION	8	0	NO	13	 Presupuesto para el mes 12
PRESUP25	PRESUP13	27	DOUBLE PRECISION	8	0	NO	14	 Presupuesto para el mes 13
PRESUP25	PRESUP14	27	DOUBLE PRECISION	8	0	NO	15	 Presupuesto para el mes 14
PRESUPDP05	EJERCICIO	8	INTEGER	4	0	SI	0	Ejercicio
PRESUPDP05	NUM_CTA	37	VARCHAR	21	0	SI	1	Numero de la cuenta
PRESUPDP05	DEPTO	7	SMALLINT	2	0	SI	2	Departamento
PRESUPDP05	PRESUP01	27	DOUBLE PRECISION	8	0	NO	3	Presupuesto para el mes 1
PRESUPDP05	PRESUP02	27	DOUBLE PRECISION	8	0	NO	4	Presupuesto para el mes 2
PRESUPDP05	PRESUP03	27	DOUBLE PRECISION	8	0	NO	5	Presupuesto para el mes 3
PRESUPDP05	PRESUP04	27	DOUBLE PRECISION	8	0	NO	6	Presupuesto para el mes 4
PRESUPDP05	PRESUP05	27	DOUBLE PRECISION	8	0	NO	7	Presupuesto para el mes 5
PRESUPDP05	PRESUP06	27	DOUBLE PRECISION	8	0	NO	8	Presupuesto para el mes 6
PRESUPDP05	PRESUP07	27	DOUBLE PRECISION	8	0	NO	9	Presupuesto para el mes 7
PRESUPDP05	PRESUP08	27	DOUBLE PRECISION	8	0	NO	10	Presupuesto para el mes 8
PRESUPDP05	PRESUP09	27	DOUBLE PRECISION	8	0	NO	11	Presupuesto para el mes 9
PRESUPDP05	PRESUP10	27	DOUBLE PRECISION	8	0	NO	12	Presupuesto para el mes 10
PRESUPDP05	PRESUP11	27	DOUBLE PRECISION	8	0	NO	13	Presupuesto para el mes 11
PRESUPDP05	PRESUP12	27	DOUBLE PRECISION	8	0	NO	14	Presupuesto para el mes 12
PRESUPDP05	PRESUP13	27	DOUBLE PRECISION	8	0	NO	15	Presupuesto para el mes 13
PRESUPDP05	PRESUP14	27	DOUBLE PRECISION	8	0	NO	16	Presupuesto para el mes 14
PRESUPDP06	EJERCICIO	8	INTEGER	4	0	SI	0	Ejercicio
PRESUPDP06	NUM_CTA	37	VARCHAR	21	0	SI	1	Numero de la cuenta
PRESUPDP06	DEPTO	7	SMALLINT	2	0	SI	2	Departamento
PRESUPDP06	PRESUP01	27	DOUBLE PRECISION	8	0	NO	3	Presupuesto para el mes 1
PRESUPDP06	PRESUP02	27	DOUBLE PRECISION	8	0	NO	4	Presupuesto para el mes 2
PRESUPDP06	PRESUP03	27	DOUBLE PRECISION	8	0	NO	5	Presupuesto para el mes 3
PRESUPDP06	PRESUP04	27	DOUBLE PRECISION	8	0	NO	6	Presupuesto para el mes 4
PRESUPDP06	PRESUP05	27	DOUBLE PRECISION	8	0	NO	7	Presupuesto para el mes 5
PRESUPDP06	PRESUP06	27	DOUBLE PRECISION	8	0	NO	8	Presupuesto para el mes 6
PRESUPDP06	PRESUP07	27	DOUBLE PRECISION	8	0	NO	9	Presupuesto para el mes 7
PRESUPDP06	PRESUP08	27	DOUBLE PRECISION	8	0	NO	10	Presupuesto para el mes 8
PRESUPDP06	PRESUP09	27	DOUBLE PRECISION	8	0	NO	11	Presupuesto para el mes 9
PRESUPDP06	PRESUP10	27	DOUBLE PRECISION	8	0	NO	12	Presupuesto para el mes 10
PRESUPDP06	PRESUP11	27	DOUBLE PRECISION	8	0	NO	13	Presupuesto para el mes 11
PRESUPDP06	PRESUP12	27	DOUBLE PRECISION	8	0	NO	14	Presupuesto para el mes 12
PRESUPDP06	PRESUP13	27	DOUBLE PRECISION	8	0	NO	15	Presupuesto para el mes 13
PRESUPDP06	PRESUP14	27	DOUBLE PRECISION	8	0	NO	16	Presupuesto para el mes 14
PRESUPDP07	EJERCICIO	8	INTEGER	4	0	SI	0	Ejercicio
PRESUPDP07	NUM_CTA	37	VARCHAR	21	0	SI	1	Numero de la cuenta
PRESUPDP07	DEPTO	7	SMALLINT	2	0	SI	2	Departamento
PRESUPDP07	PRESUP01	27	DOUBLE PRECISION	8	0	NO	3	Presupuesto para el mes 1
PRESUPDP07	PRESUP02	27	DOUBLE PRECISION	8	0	NO	4	Presupuesto para el mes 2
PRESUPDP07	PRESUP03	27	DOUBLE PRECISION	8	0	NO	5	Presupuesto para el mes 3
PRESUPDP07	PRESUP04	27	DOUBLE PRECISION	8	0	NO	6	Presupuesto para el mes 4
PRESUPDP07	PRESUP05	27	DOUBLE PRECISION	8	0	NO	7	Presupuesto para el mes 5
PRESUPDP07	PRESUP06	27	DOUBLE PRECISION	8	0	NO	8	Presupuesto para el mes 6
PRESUPDP07	PRESUP07	27	DOUBLE PRECISION	8	0	NO	9	Presupuesto para el mes 7
PRESUPDP07	PRESUP08	27	DOUBLE PRECISION	8	0	NO	10	Presupuesto para el mes 8
PRESUPDP07	PRESUP09	27	DOUBLE PRECISION	8	0	NO	11	Presupuesto para el mes 9
PRESUPDP07	PRESUP10	27	DOUBLE PRECISION	8	0	NO	12	Presupuesto para el mes 10
PRESUPDP07	PRESUP11	27	DOUBLE PRECISION	8	0	NO	13	Presupuesto para el mes 11
PRESUPDP07	PRESUP12	27	DOUBLE PRECISION	8	0	NO	14	Presupuesto para el mes 12
PRESUPDP07	PRESUP13	27	DOUBLE PRECISION	8	0	NO	15	Presupuesto para el mes 13
PRESUPDP07	PRESUP14	27	DOUBLE PRECISION	8	0	NO	16	Presupuesto para el mes 14
PRESUPDP08	EJERCICIO	8	INTEGER	4	0	SI	0	Ejercicio
PRESUPDP08	NUM_CTA	37	VARCHAR	21	0	SI	1	Numero de la cuenta
PRESUPDP08	DEPTO	7	SMALLINT	2	0	SI	2	Departamento
PRESUPDP08	PRESUP01	27	DOUBLE PRECISION	8	0	NO	3	Presupuesto para el mes 1
PRESUPDP08	PRESUP02	27	DOUBLE PRECISION	8	0	NO	4	Presupuesto para el mes 2
PRESUPDP08	PRESUP03	27	DOUBLE PRECISION	8	0	NO	5	Presupuesto para el mes 3
PRESUPDP08	PRESUP04	27	DOUBLE PRECISION	8	0	NO	6	Presupuesto para el mes 4
PRESUPDP08	PRESUP05	27	DOUBLE PRECISION	8	0	NO	7	Presupuesto para el mes 5
PRESUPDP08	PRESUP06	27	DOUBLE PRECISION	8	0	NO	8	Presupuesto para el mes 6
PRESUPDP08	PRESUP07	27	DOUBLE PRECISION	8	0	NO	9	Presupuesto para el mes 7
PRESUPDP08	PRESUP08	27	DOUBLE PRECISION	8	0	NO	10	Presupuesto para el mes 8
PRESUPDP08	PRESUP09	27	DOUBLE PRECISION	8	0	NO	11	Presupuesto para el mes 9
PRESUPDP08	PRESUP10	27	DOUBLE PRECISION	8	0	NO	12	Presupuesto para el mes 10
PRESUPDP08	PRESUP11	27	DOUBLE PRECISION	8	0	NO	13	Presupuesto para el mes 11
PRESUPDP08	PRESUP12	27	DOUBLE PRECISION	8	0	NO	14	Presupuesto para el mes 12
PRESUPDP08	PRESUP13	27	DOUBLE PRECISION	8	0	NO	15	Presupuesto para el mes 13
PRESUPDP08	PRESUP14	27	DOUBLE PRECISION	8	0	NO	16	Presupuesto para el mes 14
PRESUPDP09	EJERCICIO	8	INTEGER	4	0	SI	0	Ejercicio
PRESUPDP09	NUM_CTA	37	VARCHAR	21	0	SI	1	Numero de la cuenta
PRESUPDP09	DEPTO	7	SMALLINT	2	0	SI	2	Departamento
PRESUPDP09	PRESUP01	27	DOUBLE PRECISION	8	0	NO	3	Presupuesto para el mes 1
PRESUPDP09	PRESUP02	27	DOUBLE PRECISION	8	0	NO	4	Presupuesto para el mes 2
PRESUPDP09	PRESUP03	27	DOUBLE PRECISION	8	0	NO	5	Presupuesto para el mes 3
PRESUPDP09	PRESUP04	27	DOUBLE PRECISION	8	0	NO	6	Presupuesto para el mes 4
PRESUPDP09	PRESUP05	27	DOUBLE PRECISION	8	0	NO	7	Presupuesto para el mes 5
PRESUPDP09	PRESUP06	27	DOUBLE PRECISION	8	0	NO	8	Presupuesto para el mes 6
PRESUPDP09	PRESUP07	27	DOUBLE PRECISION	8	0	NO	9	Presupuesto para el mes 7
PRESUPDP09	PRESUP08	27	DOUBLE PRECISION	8	0	NO	10	Presupuesto para el mes 8
PRESUPDP09	PRESUP09	27	DOUBLE PRECISION	8	0	NO	11	Presupuesto para el mes 9
PRESUPDP09	PRESUP10	27	DOUBLE PRECISION	8	0	NO	12	Presupuesto para el mes 10
PRESUPDP09	PRESUP11	27	DOUBLE PRECISION	8	0	NO	13	Presupuesto para el mes 11
PRESUPDP09	PRESUP12	27	DOUBLE PRECISION	8	0	NO	14	Presupuesto para el mes 12
PRESUPDP09	PRESUP13	27	DOUBLE PRECISION	8	0	NO	15	Presupuesto para el mes 13
PRESUPDP09	PRESUP14	27	DOUBLE PRECISION	8	0	NO	16	Presupuesto para el mes 14
PRESUPDP10	EJERCICIO	8	INTEGER	4	0	SI	0	Ejercicio
PRESUPDP10	NUM_CTA	37	VARCHAR	21	0	SI	1	Numero de la cuenta
PRESUPDP10	DEPTO	7	SMALLINT	2	0	SI	2	Departamento
PRESUPDP10	PRESUP01	27	DOUBLE PRECISION	8	0	NO	3	Presupuesto para el mes 1
PRESUPDP10	PRESUP02	27	DOUBLE PRECISION	8	0	NO	4	Presupuesto para el mes 2
PRESUPDP10	PRESUP03	27	DOUBLE PRECISION	8	0	NO	5	Presupuesto para el mes 3
PRESUPDP10	PRESUP04	27	DOUBLE PRECISION	8	0	NO	6	Presupuesto para el mes 4
PRESUPDP10	PRESUP05	27	DOUBLE PRECISION	8	0	NO	7	Presupuesto para el mes 5
PRESUPDP10	PRESUP06	27	DOUBLE PRECISION	8	0	NO	8	Presupuesto para el mes 6
PRESUPDP10	PRESUP07	27	DOUBLE PRECISION	8	0	NO	9	Presupuesto para el mes 7
PRESUPDP10	PRESUP08	27	DOUBLE PRECISION	8	0	NO	10	Presupuesto para el mes 8
PRESUPDP10	PRESUP09	27	DOUBLE PRECISION	8	0	NO	11	Presupuesto para el mes 9
PRESUPDP10	PRESUP10	27	DOUBLE PRECISION	8	0	NO	12	Presupuesto para el mes 10
PRESUPDP10	PRESUP11	27	DOUBLE PRECISION	8	0	NO	13	Presupuesto para el mes 11
PRESUPDP10	PRESUP12	27	DOUBLE PRECISION	8	0	NO	14	Presupuesto para el mes 12
PRESUPDP10	PRESUP13	27	DOUBLE PRECISION	8	0	NO	15	Presupuesto para el mes 13
PRESUPDP10	PRESUP14	27	DOUBLE PRECISION	8	0	NO	16	Presupuesto para el mes 14
PRESUPDP11	EJERCICIO	8	INTEGER	4	0	SI	0	Ejercicio
PRESUPDP11	NUM_CTA	37	VARCHAR	21	0	SI	1	Numero de la cuenta
PRESUPDP11	DEPTO	7	SMALLINT	2	0	SI	2	Departamento
PRESUPDP11	PRESUP01	27	DOUBLE PRECISION	8	0	NO	3	Presupuesto para el mes 1
PRESUPDP11	PRESUP02	27	DOUBLE PRECISION	8	0	NO	4	Presupuesto para el mes 2
PRESUPDP11	PRESUP03	27	DOUBLE PRECISION	8	0	NO	5	Presupuesto para el mes 3
PRESUPDP11	PRESUP04	27	DOUBLE PRECISION	8	0	NO	6	Presupuesto para el mes 4
PRESUPDP11	PRESUP05	27	DOUBLE PRECISION	8	0	NO	7	Presupuesto para el mes 5
PRESUPDP11	PRESUP06	27	DOUBLE PRECISION	8	0	NO	8	Presupuesto para el mes 6
PRESUPDP11	PRESUP07	27	DOUBLE PRECISION	8	0	NO	9	Presupuesto para el mes 7
PRESUPDP11	PRESUP08	27	DOUBLE PRECISION	8	0	NO	10	Presupuesto para el mes 8
PRESUPDP11	PRESUP09	27	DOUBLE PRECISION	8	0	NO	11	Presupuesto para el mes 9
PRESUPDP11	PRESUP10	27	DOUBLE PRECISION	8	0	NO	12	Presupuesto para el mes 10
PRESUPDP11	PRESUP11	27	DOUBLE PRECISION	8	0	NO	13	Presupuesto para el mes 11
PRESUPDP11	PRESUP12	27	DOUBLE PRECISION	8	0	NO	14	Presupuesto para el mes 12
PRESUPDP11	PRESUP13	27	DOUBLE PRECISION	8	0	NO	15	Presupuesto para el mes 13
PRESUPDP11	PRESUP14	27	DOUBLE PRECISION	8	0	NO	16	Presupuesto para el mes 14
PRESUPDP12	EJERCICIO	8	INTEGER	4	0	SI	0	Ejercicio
PRESUPDP12	NUM_CTA	37	VARCHAR	21	0	SI	1	Numero de la cuenta
PRESUPDP12	DEPTO	7	SMALLINT	2	0	SI	2	Departamento
PRESUPDP12	PRESUP01	27	DOUBLE PRECISION	8	0	NO	3	Presupuesto para el mes 1
PRESUPDP12	PRESUP02	27	DOUBLE PRECISION	8	0	NO	4	Presupuesto para el mes 2
PRESUPDP12	PRESUP03	27	DOUBLE PRECISION	8	0	NO	5	Presupuesto para el mes 3
PRESUPDP12	PRESUP04	27	DOUBLE PRECISION	8	0	NO	6	Presupuesto para el mes 4
PRESUPDP12	PRESUP05	27	DOUBLE PRECISION	8	0	NO	7	Presupuesto para el mes 5
PRESUPDP12	PRESUP06	27	DOUBLE PRECISION	8	0	NO	8	Presupuesto para el mes 6
PRESUPDP12	PRESUP07	27	DOUBLE PRECISION	8	0	NO	9	Presupuesto para el mes 7
PRESUPDP12	PRESUP08	27	DOUBLE PRECISION	8	0	NO	10	Presupuesto para el mes 8
PRESUPDP12	PRESUP09	27	DOUBLE PRECISION	8	0	NO	11	Presupuesto para el mes 9
PRESUPDP12	PRESUP10	27	DOUBLE PRECISION	8	0	NO	12	Presupuesto para el mes 10
PRESUPDP12	PRESUP11	27	DOUBLE PRECISION	8	0	NO	13	Presupuesto para el mes 11
PRESUPDP12	PRESUP12	27	DOUBLE PRECISION	8	0	NO	14	Presupuesto para el mes 12
PRESUPDP12	PRESUP13	27	DOUBLE PRECISION	8	0	NO	15	Presupuesto para el mes 13
PRESUPDP12	PRESUP14	27	DOUBLE PRECISION	8	0	NO	16	Presupuesto para el mes 14
PRESUPDP13	EJERCICIO	8	INTEGER	4	0	SI	0	Ejercicio
PRESUPDP13	NUM_CTA	37	VARCHAR	21	0	SI	1	Numero de la cuenta
PRESUPDP13	DEPTO	7	SMALLINT	2	0	SI	2	Departamento
PRESUPDP13	PRESUP01	27	DOUBLE PRECISION	8	0	NO	3	Presupuesto para el mes 1
PRESUPDP13	PRESUP02	27	DOUBLE PRECISION	8	0	NO	4	Presupuesto para el mes 2
PRESUPDP13	PRESUP03	27	DOUBLE PRECISION	8	0	NO	5	Presupuesto para el mes 3
PRESUPDP13	PRESUP04	27	DOUBLE PRECISION	8	0	NO	6	Presupuesto para el mes 4
PRESUPDP13	PRESUP05	27	DOUBLE PRECISION	8	0	NO	7	Presupuesto para el mes 5
PRESUPDP13	PRESUP06	27	DOUBLE PRECISION	8	0	NO	8	Presupuesto para el mes 6
PRESUPDP13	PRESUP07	27	DOUBLE PRECISION	8	0	NO	9	Presupuesto para el mes 7
PRESUPDP13	PRESUP08	27	DOUBLE PRECISION	8	0	NO	10	Presupuesto para el mes 8
PRESUPDP13	PRESUP09	27	DOUBLE PRECISION	8	0	NO	11	Presupuesto para el mes 9
PRESUPDP13	PRESUP10	27	DOUBLE PRECISION	8	0	NO	12	Presupuesto para el mes 10
PRESUPDP13	PRESUP11	27	DOUBLE PRECISION	8	0	NO	13	Presupuesto para el mes 11
PRESUPDP13	PRESUP12	27	DOUBLE PRECISION	8	0	NO	14	Presupuesto para el mes 12
PRESUPDP13	PRESUP13	27	DOUBLE PRECISION	8	0	NO	15	Presupuesto para el mes 13
PRESUPDP13	PRESUP14	27	DOUBLE PRECISION	8	0	NO	16	Presupuesto para el mes 14
PRESUPDP14	EJERCICIO	8	INTEGER	4	0	SI	0	Ejercicio
PRESUPDP14	NUM_CTA	37	VARCHAR	21	0	SI	1	Numero de la cuenta
PRESUPDP14	DEPTO	7	SMALLINT	2	0	SI	2	Departamento
PRESUPDP14	PRESUP01	27	DOUBLE PRECISION	8	0	NO	3	Presupuesto para el mes 1
PRESUPDP14	PRESUP02	27	DOUBLE PRECISION	8	0	NO	4	Presupuesto para el mes 2
PRESUPDP14	PRESUP03	27	DOUBLE PRECISION	8	0	NO	5	Presupuesto para el mes 3
PRESUPDP14	PRESUP04	27	DOUBLE PRECISION	8	0	NO	6	Presupuesto para el mes 4
PRESUPDP14	PRESUP05	27	DOUBLE PRECISION	8	0	NO	7	Presupuesto para el mes 5
PRESUPDP14	PRESUP06	27	DOUBLE PRECISION	8	0	NO	8	Presupuesto para el mes 6
PRESUPDP14	PRESUP07	27	DOUBLE PRECISION	8	0	NO	9	Presupuesto para el mes 7
PRESUPDP14	PRESUP08	27	DOUBLE PRECISION	8	0	NO	10	Presupuesto para el mes 8
PRESUPDP14	PRESUP09	27	DOUBLE PRECISION	8	0	NO	11	Presupuesto para el mes 9
PRESUPDP14	PRESUP10	27	DOUBLE PRECISION	8	0	NO	12	Presupuesto para el mes 10
PRESUPDP14	PRESUP11	27	DOUBLE PRECISION	8	0	NO	13	Presupuesto para el mes 11
PRESUPDP14	PRESUP12	27	DOUBLE PRECISION	8	0	NO	14	Presupuesto para el mes 12
PRESUPDP14	PRESUP13	27	DOUBLE PRECISION	8	0	NO	15	Presupuesto para el mes 13
PRESUPDP14	PRESUP14	27	DOUBLE PRECISION	8	0	NO	16	Presupuesto para el mes 14
PRESUPDP15	EJERCICIO	8	INTEGER	4	0	SI	0	Ejercicio
PRESUPDP15	NUM_CTA	37	VARCHAR	21	0	SI	1	Numero de la cuenta
PRESUPDP15	DEPTO	7	SMALLINT	2	0	SI	2	Departamento
PRESUPDP15	PRESUP01	27	DOUBLE PRECISION	8	0	NO	3	Presupuesto para el mes 1
PRESUPDP15	PRESUP02	27	DOUBLE PRECISION	8	0	NO	4	Presupuesto para el mes 2
PRESUPDP15	PRESUP03	27	DOUBLE PRECISION	8	0	NO	5	Presupuesto para el mes 3
PRESUPDP15	PRESUP04	27	DOUBLE PRECISION	8	0	NO	6	Presupuesto para el mes 4
PRESUPDP15	PRESUP05	27	DOUBLE PRECISION	8	0	NO	7	Presupuesto para el mes 5
PRESUPDP15	PRESUP06	27	DOUBLE PRECISION	8	0	NO	8	Presupuesto para el mes 6
PRESUPDP15	PRESUP07	27	DOUBLE PRECISION	8	0	NO	9	Presupuesto para el mes 7
PRESUPDP15	PRESUP08	27	DOUBLE PRECISION	8	0	NO	10	Presupuesto para el mes 8
PRESUPDP15	PRESUP09	27	DOUBLE PRECISION	8	0	NO	11	Presupuesto para el mes 9
PRESUPDP15	PRESUP10	27	DOUBLE PRECISION	8	0	NO	12	Presupuesto para el mes 10
PRESUPDP15	PRESUP11	27	DOUBLE PRECISION	8	0	NO	13	Presupuesto para el mes 11
PRESUPDP15	PRESUP12	27	DOUBLE PRECISION	8	0	NO	14	Presupuesto para el mes 12
PRESUPDP15	PRESUP13	27	DOUBLE PRECISION	8	0	NO	15	Presupuesto para el mes 13
PRESUPDP15	PRESUP14	27	DOUBLE PRECISION	8	0	NO	16	Presupuesto para el mes 14
PRESUPDP16	EJERCICIO	8	INTEGER	4	0	SI	0	Ejercicio
PRESUPDP16	NUM_CTA	37	VARCHAR	21	0	SI	1	Numero de la cuenta
PRESUPDP16	DEPTO	7	SMALLINT	2	0	SI	2	Departamento
PRESUPDP16	PRESUP01	27	DOUBLE PRECISION	8	0	NO	3	Presupuesto para el mes 1
PRESUPDP16	PRESUP02	27	DOUBLE PRECISION	8	0	NO	4	Presupuesto para el mes 2
PRESUPDP16	PRESUP03	27	DOUBLE PRECISION	8	0	NO	5	Presupuesto para el mes 3
PRESUPDP16	PRESUP04	27	DOUBLE PRECISION	8	0	NO	6	Presupuesto para el mes 4
PRESUPDP16	PRESUP05	27	DOUBLE PRECISION	8	0	NO	7	Presupuesto para el mes 5
PRESUPDP16	PRESUP06	27	DOUBLE PRECISION	8	0	NO	8	Presupuesto para el mes 6
PRESUPDP16	PRESUP07	27	DOUBLE PRECISION	8	0	NO	9	Presupuesto para el mes 7
PRESUPDP16	PRESUP08	27	DOUBLE PRECISION	8	0	NO	10	Presupuesto para el mes 8
PRESUPDP16	PRESUP09	27	DOUBLE PRECISION	8	0	NO	11	Presupuesto para el mes 9
PRESUPDP16	PRESUP10	27	DOUBLE PRECISION	8	0	NO	12	Presupuesto para el mes 10
PRESUPDP16	PRESUP11	27	DOUBLE PRECISION	8	0	NO	13	Presupuesto para el mes 11
PRESUPDP16	PRESUP12	27	DOUBLE PRECISION	8	0	NO	14	Presupuesto para el mes 12
PRESUPDP16	PRESUP13	27	DOUBLE PRECISION	8	0	NO	15	Presupuesto para el mes 13
PRESUPDP16	PRESUP14	27	DOUBLE PRECISION	8	0	NO	16	Presupuesto para el mes 14
PRESUPDP17	EJERCICIO	8	INTEGER	4	0	SI	0	Ejercicio
PRESUPDP17	NUM_CTA	37	VARCHAR	21	0	SI	1	Numero de la cuenta
PRESUPDP17	DEPTO	7	SMALLINT	2	0	SI	2	Departamento
PRESUPDP17	PRESUP01	27	DOUBLE PRECISION	8	0	NO	3	Presupuesto para el mes 1
PRESUPDP17	PRESUP02	27	DOUBLE PRECISION	8	0	NO	4	Presupuesto para el mes 2
PRESUPDP17	PRESUP03	27	DOUBLE PRECISION	8	0	NO	5	Presupuesto para el mes 3
PRESUPDP17	PRESUP04	27	DOUBLE PRECISION	8	0	NO	6	Presupuesto para el mes 4
PRESUPDP17	PRESUP05	27	DOUBLE PRECISION	8	0	NO	7	Presupuesto para el mes 5
PRESUPDP17	PRESUP06	27	DOUBLE PRECISION	8	0	NO	8	Presupuesto para el mes 6
PRESUPDP17	PRESUP07	27	DOUBLE PRECISION	8	0	NO	9	Presupuesto para el mes 7
PRESUPDP17	PRESUP08	27	DOUBLE PRECISION	8	0	NO	10	Presupuesto para el mes 8
PRESUPDP17	PRESUP09	27	DOUBLE PRECISION	8	0	NO	11	Presupuesto para el mes 9
PRESUPDP17	PRESUP10	27	DOUBLE PRECISION	8	0	NO	12	Presupuesto para el mes 10
PRESUPDP17	PRESUP11	27	DOUBLE PRECISION	8	0	NO	13	Presupuesto para el mes 11
PRESUPDP17	PRESUP12	27	DOUBLE PRECISION	8	0	NO	14	Presupuesto para el mes 12
PRESUPDP17	PRESUP13	27	DOUBLE PRECISION	8	0	NO	15	Presupuesto para el mes 13
PRESUPDP17	PRESUP14	27	DOUBLE PRECISION	8	0	NO	16	Presupuesto para el mes 14
PRESUPDP18	EJERCICIO	8	INTEGER	4	0	SI	0	Ejercicio
PRESUPDP18	NUM_CTA	37	VARCHAR	21	0	SI	1	Numero de la cuenta
PRESUPDP18	DEPTO	7	SMALLINT	2	0	SI	2	Departamento
PRESUPDP18	PRESUP01	27	DOUBLE PRECISION	8	0	NO	3	Presupuesto para el mes 1
PRESUPDP18	PRESUP02	27	DOUBLE PRECISION	8	0	NO	4	Presupuesto para el mes 2
PRESUPDP18	PRESUP03	27	DOUBLE PRECISION	8	0	NO	5	Presupuesto para el mes 3
PRESUPDP18	PRESUP04	27	DOUBLE PRECISION	8	0	NO	6	Presupuesto para el mes 4
PRESUPDP18	PRESUP05	27	DOUBLE PRECISION	8	0	NO	7	Presupuesto para el mes 5
PRESUPDP18	PRESUP06	27	DOUBLE PRECISION	8	0	NO	8	Presupuesto para el mes 6
PRESUPDP18	PRESUP07	27	DOUBLE PRECISION	8	0	NO	9	Presupuesto para el mes 7
PRESUPDP18	PRESUP08	27	DOUBLE PRECISION	8	0	NO	10	Presupuesto para el mes 8
PRESUPDP18	PRESUP09	27	DOUBLE PRECISION	8	0	NO	11	Presupuesto para el mes 9
PRESUPDP18	PRESUP10	27	DOUBLE PRECISION	8	0	NO	12	Presupuesto para el mes 10
PRESUPDP18	PRESUP11	27	DOUBLE PRECISION	8	0	NO	13	Presupuesto para el mes 11
PRESUPDP18	PRESUP12	27	DOUBLE PRECISION	8	0	NO	14	Presupuesto para el mes 12
PRESUPDP18	PRESUP13	27	DOUBLE PRECISION	8	0	NO	15	Presupuesto para el mes 13
PRESUPDP18	PRESUP14	27	DOUBLE PRECISION	8	0	NO	16	Presupuesto para el mes 14
PRESUPDP19	EJERCICIO	8	INTEGER	4	0	SI	0	Ejercicio
PRESUPDP19	NUM_CTA	37	VARCHAR	21	0	SI	1	Numero de la cuenta
PRESUPDP19	DEPTO	7	SMALLINT	2	0	SI	2	Departamento
PRESUPDP19	PRESUP01	27	DOUBLE PRECISION	8	0	NO	3	Presupuesto para el mes 1
PRESUPDP19	PRESUP02	27	DOUBLE PRECISION	8	0	NO	4	Presupuesto para el mes 2
PRESUPDP19	PRESUP03	27	DOUBLE PRECISION	8	0	NO	5	Presupuesto para el mes 3
PRESUPDP19	PRESUP04	27	DOUBLE PRECISION	8	0	NO	6	Presupuesto para el mes 4
PRESUPDP19	PRESUP05	27	DOUBLE PRECISION	8	0	NO	7	Presupuesto para el mes 5
PRESUPDP19	PRESUP06	27	DOUBLE PRECISION	8	0	NO	8	Presupuesto para el mes 6
PRESUPDP19	PRESUP07	27	DOUBLE PRECISION	8	0	NO	9	Presupuesto para el mes 7
PRESUPDP19	PRESUP08	27	DOUBLE PRECISION	8	0	NO	10	Presupuesto para el mes 8
PRESUPDP19	PRESUP09	27	DOUBLE PRECISION	8	0	NO	11	Presupuesto para el mes 9
PRESUPDP19	PRESUP10	27	DOUBLE PRECISION	8	0	NO	12	Presupuesto para el mes 10
PRESUPDP19	PRESUP11	27	DOUBLE PRECISION	8	0	NO	13	Presupuesto para el mes 11
PRESUPDP19	PRESUP12	27	DOUBLE PRECISION	8	0	NO	14	Presupuesto para el mes 12
PRESUPDP19	PRESUP13	27	DOUBLE PRECISION	8	0	NO	15	Presupuesto para el mes 13
PRESUPDP19	PRESUP14	27	DOUBLE PRECISION	8	0	NO	16	Presupuesto para el mes 14
PRESUPDP20	EJERCICIO	8	INTEGER	4	0	SI	0	Ejercicio
PRESUPDP20	NUM_CTA	37	VARCHAR	21	0	SI	1	Numero de la cuenta
PRESUPDP20	DEPTO	7	SMALLINT	2	0	SI	2	Departamento
PRESUPDP20	PRESUP01	27	DOUBLE PRECISION	8	0	NO	3	Presupuesto para el mes 1
PRESUPDP20	PRESUP02	27	DOUBLE PRECISION	8	0	NO	4	Presupuesto para el mes 2
PRESUPDP20	PRESUP03	27	DOUBLE PRECISION	8	0	NO	5	Presupuesto para el mes 3
PRESUPDP20	PRESUP04	27	DOUBLE PRECISION	8	0	NO	6	Presupuesto para el mes 4
PRESUPDP20	PRESUP05	27	DOUBLE PRECISION	8	0	NO	7	Presupuesto para el mes 5
PRESUPDP20	PRESUP06	27	DOUBLE PRECISION	8	0	NO	8	Presupuesto para el mes 6
PRESUPDP20	PRESUP07	27	DOUBLE PRECISION	8	0	NO	9	Presupuesto para el mes 7
PRESUPDP20	PRESUP08	27	DOUBLE PRECISION	8	0	NO	10	Presupuesto para el mes 8
PRESUPDP20	PRESUP09	27	DOUBLE PRECISION	8	0	NO	11	Presupuesto para el mes 9
PRESUPDP20	PRESUP10	27	DOUBLE PRECISION	8	0	NO	12	Presupuesto para el mes 10
PRESUPDP20	PRESUP11	27	DOUBLE PRECISION	8	0	NO	13	Presupuesto para el mes 11
PRESUPDP20	PRESUP12	27	DOUBLE PRECISION	8	0	NO	14	Presupuesto para el mes 12
PRESUPDP20	PRESUP13	27	DOUBLE PRECISION	8	0	NO	15	Presupuesto para el mes 13
